athlete_id,country_id,event_id,discipline_id,date,medal_type
1535349,MEX,DIVM3MTEAM2,DIV,2024-08-02,ME_SILVER
1945080,NZL,CTRWOMNIUM,CTR,2024-08-11,ME_BRONZE
1945080,NZL,CTRWPURTEAM4,CTR,2024-08-07,ME_SILVER
1980115,PRK,DIVW10MTEAM2,DIV,2024-07-31,ME_SILVER
1980115,PRK,DIVW10M,DIV,2024-08-06,ME_BRONZE
1955595,USA,ARCMINDIVID,ARC,2024-08-04,ME_SILVER
1955595,USA,ARCXTEAM2,ARC,2024-08-02,ME_BRONZE
1935903,USA,SWMM400MIM,SWM,2024-07-28,ME_BRONZE
1935903,USA,SWMM4X200MFR,SWM,2024-07-30,ME_SILVER
1935918,USA,SWMM4X200MFR,SWM,2024-07-30,ME_SILVER
1935918,USA,SWMM200MFR,SWM,2024-07-29,ME_BRONZE
1935943,USA,SWMW4X200MFR,SWM,2024-08-01,ME_SILVER
1935943,USA,SWMW800MFR,SWM,2024-08-03,ME_BRONZE
1944397,USA,SHOXSKMT,SHO,2024-08-05,ME_SILVER
1944397,USA,SHOWSKW,SHO,2024-08-04,ME_BRONZE
1940262,AUS,CTRMSPRTEAM3,CTR,2024-08-06,ME_BRONZE
1940262,AUS,CTRMKEIRIN,CTR,2024-08-11,ME_BRONZE
1939791,AUS,ATHW20KMWALK,ATH,2024-08-01,ME_BRONZE
1939791,AUS,ATHX42KWALKT,ATH,2024-08-07,ME_BRONZE
1953817,BRA,JUDW52KG,JUD,2024-07-28,ME_BRONZE
1953817,BRA,JUDXTEAM6,JUD,2024-08-03,ME_BRONZE
1967058,CAN,SWMM200MBF,SWM,2024-07-31,ME_BRONZE
1967058,CAN,SWMM100MBF,SWM,2024-08-03,ME_BRONZE
1945206,CHN,SWMW4X100MMD,SWM,2024-08-04,ME_BRONZE
1945206,CHN,SWMW4X100MFR,SWM,2024-07-27,ME_BRONZE
1945164,CHN,SWMW4X100MMD,SWM,2024-08-04,ME_BRONZE
1945164,CHN,SWMW4X100MFR,SWM,2024-07-27,ME_BRONZE
1889177,FRA,TTEMTEAM,TTE,2024-08-09,ME_BRONZE
1889177,FRA,TTEMSINGLES,TTE,2024-08-04,ME_BRONZE
1909292,FRA,SWMM50MFR,SWM,2024-08-02,ME_BRONZE
1909292,FRA,SWMM4X100MMD,SWM,2024-08-04,ME_BRONZE
1924383,GBR,ATHW4X400M,ATH,2024-08-10,ME_BRONZE
1924383,GBR,ATHX4X400M,ATH,2024-08-03,ME_BRONZE
1970905,GBR,EQUODRESINDV,EQU,2024-08-04,ME_BRONZE
1970905,GBR,EQUODRESTEAM,EQU,2024-08-03,ME_BRONZE
1924426,GBR,ATHM4X400M,ATH,2024-08-10,ME_BRONZE
1924426,GBR,ATHX4X400M,ATH,2024-08-03,ME_BRONZE
1924464,GBR,ATHW4X400M,ATH,2024-08-10,ME_BRONZE
1924464,GBR,ATHX4X400M,ATH,2024-08-03,ME_BRONZE
1904244,GBR,TRIXTEAM4,TRI,2024-08-05,ME_BRONZE
1904244,GBR,TRIWOLYMPIC,TRI,2024-07-31,ME_BRONZE
1956853,GBR,ATHM4X400M,ATH,2024-08-10,ME_BRONZE
1956853,GBR,ATHX4X400M,ATH,2024-08-03,ME_BRONZE
1896045,GBR,CSLWX1,CSL,2024-08-05,ME_BRONZE
1896045,GBR,CSLWK1,CSL,2024-07-28,ME_BRONZE
1924509,GBR,ATHW4X400M,ATH,2024-08-10,ME_BRONZE
1924509,GBR,ATHX4X400M,ATH,2024-08-03,ME_BRONZE
1925125,HKG,SWMW200MFR,SWM,2024-07-29,ME_BRONZE
1925125,HKG,SWMW100MFR,SWM,2024-07-31,ME_BRONZE
1568745,HUN,CSPWK4-500M,CSP,2024-08-08,ME_BRONZE
1568745,HUN,CSPWK2-500M,CSP,2024-08-09,ME_BRONZE
1570556,HUN,CSPWK4-500M,CSP,2024-08-08,ME_BRONZE
1570556,HUN,CSPWK2-500M,CSP,2024-08-09,ME_BRONZE
1538159,IND,SHOWAPW,SHO,2024-07-28,ME_BRONZE
1538159,IND,SHOXAPMT,SHO,2024-07-30,ME_BRONZE
1928070,KOR,JUDWO78KG,JUD,2024-08-02,ME_BRONZE
1928070,KOR,JUDXTEAM6,JUD,2024-08-03,ME_BRONZE
1928079,KOR,JUDM81KG,JUD,2024-07-30,ME_BRONZE
1928079,KOR,JUDXTEAM6,JUD,2024-08-03,ME_BRONZE
1936435,KOR,TTEXDOUBLES,TTE,2024-07-30,ME_BRONZE
1936435,KOR,TTEWTEAM,TTE,2024-08-10,ME_BRONZE
1960959,USA,ATHM5000M,ATH,2024-08-10,ME_BRONZE
1960959,USA,ATHM10000M,ATH,2024-08-02,ME_BRONZE
1965250,USA,ATHWTRPLJUMP,ATH,2024-08-03,ME_BRONZE
1965250,USA,ATHWLONGJUMP,ATH,2024-08-08,ME_BRONZE
1959865,USA,GARMTEAM,GAR,2024-07-29,ME_BRONZE
1959865,USA,GARM1APPH,GAR,2024-08-03,ME_BRONZE
1937347,AIN,GTRM1TRA,GTR,2024-08-02,ME_GOLD
1540353,ALG,BOXW66KG,BOX,2024-08-09,ME_GOLD
1545688,ALG,GARW1APUB,GAR,2024-08-04,ME_GOLD
1916809,ARG,BMFMINDVFRST,BMF,2024-07-31,ME_GOLD
1940264,AUS,CTRMPURTEAM4,CTR,2024-08-07,ME_GOLD
1940173,AUS,CRDWTT,CRD,2024-07-27,ME_GOLD
1946159,AUS,SWMW4X100MFR,SWM,2024-07-27,ME_GOLD
1967767,AUS,TENMDOUBLES,TEN,2024-08-03,ME_GOLD
1940209,AUS,CSLWX1,CSL,2024-08-05,ME_GOLD
1939839,AUS,ATHWPLEVAULT,ATH,2024-08-07,ME_GOLD
1940253,AUS,CTRMPURTEAM4,CTR,2024-08-07,ME_GOLD
1946161,AUS,SWMM50MFR,SWM,2024-08-02,ME_GOLD
1940258,AUS,CTRMPURTEAM4,CTR,2024-08-07,ME_GOLD
1946201,AUS,SWMW4X200MFR,SWM,2024-08-01,ME_GOLD
1946074,AUS,SKBMPARK,SKB,2024-08-07,ME_GOLD
1967762,AUS,TENMDOUBLES,TEN,2024-08-03,ME_GOLD
1946188,AUS,SWMW4X200MFR,SWM,2024-08-01,ME_GOLD
1940127,AUS,BMXWINDVRACE,BMX,2024-08-02,ME_GOLD
1946157,AUS,SWMW4X200MFR,SWM,2024-08-01,ME_GOLD
1946064,AUS,SKBWPARK,SKB,2024-08-06,ME_GOLD
1945990,AUS,SALMILCA7,SAL,2024-08-07,ME_GOLD
1940265,AUS,CTRMPURTEAM4,CTR,2024-08-07,ME_GOLD
1946221,AUS,SWMW4X100MFR,SWM,2024-07-27,ME_GOLD
1566437,AUT,SALMFORMKITE,SAL,2024-08-09,ME_GOLD
1566447,AUT,SALX470,SAL,2024-08-08,ME_GOLD
1566451,AUT,SALX470,SAL,2024-08-08,ME_GOLD
1972337,AZE,JUDM73KG,JUD,2024-07-29,ME_GOLD
1972367,AZE,JUDM100KG,JUD,2024-08-01,ME_GOLD
1903112,BEL,ATHWHEPTATH,ATH,2024-08-09,ME_GOLD
1964088,BRA,VBVWTEAM2,VBV,2024-08-09,ME_GOLD
1964058,BRA,VBVWTEAM2,VBV,2024-08-09,ME_GOLD
1540305,BRN,WREMFS97KG,WRE,2024-08-11,ME_GOLD
1926102,BRN,ATHW3000MST,ATH,2024-08-06,ME_GOLD
1903011,BUL,WLFM89KG,WLF,2024-08-09,ME_GOLD
1559471,BUL,WREMGR87KG,WRE,2024-08-08,ME_GOLD
1556873,BUL,WREMFS86KG,WRE,2024-08-09,ME_GOLD
1974065,CAN,ATHM4X100M,ATH,2024-08-09,ME_GOLD
1974072,CAN,ATHM4X100M,ATH,2024-08-09,ME_GOLD
1974096,CAN,ATHM4X100M,ATH,2024-08-09,ME_GOLD
1955526,CAN,JUDW57KG,JUD,2024-07-29,ME_GOLD
1974151,CAN,ATHMHAMMER,ATH,2024-08-04,ME_GOLD
1958888,CAN,BKGMINDIVID,BKG,2024-08-10,ME_GOLD
1974289,CAN,ATHM4X100M,ATH,2024-08-09,ME_GOLD
1974290,CAN,ATHWHAMMER,ATH,2024-08-06,ME_GOLD
1937878,CHI,SHOWSKW,SHO,2024-08-04,ME_GOLD
1901556,CHN,DIVM10M,DIV,2024-08-10,ME_GOLD
1908847,CHN,SWAOTEAM8,SWA,2024-08-07,ME_GOLD
1926832,CHN,BOXW54KG,BOX,2024-08-08,ME_GOLD
1913438,CHN,BDMWDOUBLES,BDM,2024-08-03,ME_GOLD
1908848,CHN,SWAOTEAM8,SWA,2024-08-07,ME_GOLD
1920569,CHN,BMFWINDVFRST,BMF,2024-07-31,ME_GOLD
1927515,CHN,GRYW5AA,GRY,2024-08-10,ME_GOLD
1908846,CHN,SWAOTEAM8,SWA,2024-08-07,ME_GOLD
1927516,CHN,GRYW5AA,GRY,2024-08-10,ME_GOLD
1927517,CHN,GRYW5AA,GRY,2024-08-10,ME_GOLD
1918377,CHN,WLFW49KG,WLF,2024-08-07,ME_GOLD
1913432,CHN,BDMXDOUBLES,BDM,2024-08-02,ME_GOLD
1927518,CHN,GRYW5AA,GRY,2024-08-10,ME_GOLD
1927392,CHN,CSPMC2-500M,CSP,2024-08-08,ME_GOLD
1913439,CHN,BDMWDOUBLES,BDM,2024-08-03,ME_GOLD
1918372,CHN,WLFM61KG,WLF,2024-08-07,ME_GOLD
1926826,CHN,BOXW75KG,BOX,2024-08-10,ME_GOLD
1918376,CHN,WLFWO81KG,WLF,2024-08-11,ME_GOLD
1913913,CHN,SHOMRFPM,SHO,2024-08-05,ME_GOLD
1901555,CHN,DIVM10MTEAM2,DIV,2024-07-29,ME_GOLD
1927393,CHN,CSPMC2-500M,CSP,2024-08-08,ME_GOLD
1918369,CHN,WLFM102KG,WLF,2024-08-10,ME_GOLD
1913922,CHN,SHOMR3PM,SHO,2024-08-01,ME_GOLD
1901551,CHN,DIVM3MTEAM2,DIV,2024-08-02,ME_GOLD
1918379,CHN,WLFW59KG,WLF,2024-08-08,ME_GOLD
1902300,CHN,TTEMTEAM,TTE,2024-08-09,ME_GOLD
1945127,CHN,SWMM4X100MMD,SWM,2024-08-04,ME_GOLD
1927383,CHN,CSPWC2-500M,CSP,2024-08-09,ME_GOLD
1945149,CHN,SWMM4X100MMD,SWM,2024-08-04,ME_GOLD
1908850,CHN,SWAOTEAM8,SWA,2024-08-07,ME_GOLD
1927519,CHN,GRYW5AA,GRY,2024-08-10,ME_GOLD
1902314,CHN,TTEWTEAM,TTE,2024-08-10,ME_GOLD
1926833,CHN,BOXW50KG,BOX,2024-08-09,ME_GOLD
1908855,CHN,SWAOTEAM8,SWA,2024-08-07,ME_GOLD
1908854,CHN,SWAOTEAM8,SWA,2024-08-07,ME_GOLD
1901550,CHN,DIVM3M,DIV,2024-08-08,ME_GOLD
1913907,CHN,SHOMAPM,SHO,2024-07-28,ME_GOLD
1927382,CHN,CSPWC2-500M,CSP,2024-08-09,ME_GOLD
1901554,CHN,DIVM10MTEAM2,DIV,2024-07-29,ME_GOLD
1919002,CHN,ATHW20KMWALK,ATH,2024-08-01,ME_GOLD
1908851,CHN,SWAOTEAM8,SWA,2024-08-07,ME_GOLD
1927709,CHN,TENWSINGLES,TEN,2024-08-03,ME_GOLD
1913418,CHN,BDMXDOUBLES,BDM,2024-08-02,ME_GOLD
1898499,CRO,JUDW70KG,JUD,2024-07-31,ME_GOLD
1916685,CRO,ROWMNOCOX2,ROW,2024-08-02,ME_GOLD
1921490,CRO,ROWMNOCOX2,ROW,2024-08-02,ME_GOLD
1555537,CUB,BOXM63KG,BOX,2024-08-07,ME_GOLD
1571506,CUB,WREMGR130KG,WRE,2024-08-06,ME_GOLD
1878715,CZE,CSPMK1-1000M,CSP,2024-08-10,ME_GOLD
1878716,CZE,CSPMC1-1000M,CSP,2024-08-09,ME_GOLD
1901333,CZE,TENXDOUBLES,TEN,2024-08-02,ME_GOLD
1901342,CZE,TENXDOUBLES,TEN,2024-08-02,ME_GOLD
1895178,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895236,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1888993,DEN,BDMMSINGLES,BDM,2024-08-05,ME_GOLD
1895237,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895234,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895235,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895241,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895223,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895238,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895161,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895248,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895239,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895228,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895172,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895202,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895180,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1895227,DEN,HBLMTEAM7,HBL,2024-08-11,ME_GOLD
1908333,DMA,ATHWTRPLJUMP,ATH,2024-08-03,ME_GOLD
1899666,DOM,ATHW400M,ATH,2024-08-09,ME_GOLD
1932649,EGY,MPNMINDIVID,MPN,2024-08-10,ME_GOLD
1942033,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942037,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942039,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1959270,ESP,SALM49ER,SAL,2024-08-02,ME_GOLD
1942046,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1954874,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1954875,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1942056,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1904099,ESP,ATHMTRPLJUMP,ATH,2024-08-09,ME_GOLD
1954877,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1954878,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1954880,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1942076,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1954881,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1942077,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942089,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942099,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942104,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1954886,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1942222,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942221,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942241,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942248,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942256,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942257,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1954893,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1942259,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1954894,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1954895,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1954897,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1942269,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942280,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1954900,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1942289,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1942296,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1954903,ESP,WPOWTEAM7,WPO,2024-08-10,ME_GOLD
1959294,ESP,SALM49ER,SAL,2024-08-02,ME_GOLD
1942301,ESP,FBLMTEAM11,FBL,2024-08-09,ME_GOLD
1901284,ETH,ATHMMARATHON,ATH,2024-08-10,ME_GOLD
1916223,FRA,FENWSABRE,FEN,2024-07-29,ME_GOLD
1879661,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1543963,FRA,TRIWOLYMPIC,TRI,2024-07-31,ME_GOLD
1574041,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1574045,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1574046,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1895661,FRA,BMXMINDVRACE,BMX,2024-08-02,ME_GOLD
1891320,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1891314,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1879669,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1879670,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1574048,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1895672,FRA,MTBWXCTRY,MTB,2024-07-28,ME_GOLD
1879671,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1891292,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1880479,FRA,CSLMC1,CSL,2024-07-29,ME_GOLD
1879672,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1574049,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1879675,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1574055,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1891307,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1893272,FRA,TKWWO67KG,TKW,2024-08-10,ME_GOLD
1574057,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1574058,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1891297,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1574060,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1879681,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1879682,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1574061,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1879683,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1879684,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1879685,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1895717,FRA,CTRMOMNIUM,CTR,2024-08-08,ME_GOLD
1574065,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1879687,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1574067,FRA,VVOMTEAM6,VVO,2024-08-10,ME_GOLD
1567361,FRA,SRFMSHORTBRD,SRF,2024-08-06,ME_GOLD
1879692,FRA,RU7MTEAM7,RU7,2024-07-27,ME_GOLD
1899728,GBR,SALWFORMKITE,SAL,2024-08-08,ME_GOLD
1901027,GBR,ROWWSCULL4,ROW,2024-07-31,ME_GOLD
1903531,GBR,SWMM4X200MFR,SWM,2024-07-30,ME_GOLD
1901036,GBR,ROWMCOXED8,ROW,2024-08-03,ME_GOLD
1970891,GBR,EQUOJUMPTEAM,EQU,2024-08-02,ME_GOLD
1901039,GBR,ROWWSCULL4,ROW,2024-07-31,ME_GOLD
1901041,GBR,ROWMCOXED8,ROW,2024-08-03,ME_GOLD
1970892,GBR,EQUOEVENTEAM,EQU,2024-07-29,ME_GOLD
1912514,GBR,CTRWSPRTEAM3,CTR,2024-08-05,ME_GOLD
1901045,GBR,ROWMCOXED8,ROW,2024-08-03,ME_GOLD
1970896,GBR,EQUOJUMPTEAM,EQU,2024-08-02,ME_GOLD
1901048,GBR,ROWWSCULL2-L,ROW,2024-08-02,ME_GOLD
1901051,GBR,ROWMCOXED8,ROW,2024-08-03,ME_GOLD
1903546,GBR,SWMM4X200MFR,SWM,2024-07-30,ME_GOLD
1901056,GBR,ROWMCOXED8,ROW,2024-08-03,ME_GOLD
1901062,GBR,ROWMCOXED8,ROW,2024-08-03,ME_GOLD
1901064,GBR,ROWMCOXED8,ROW,2024-08-03,ME_GOLD
1901068,GBR,ROWMCOXED8,ROW,2024-08-03,ME_GOLD
1901071,GBR,ROWWSCULL2-L,ROW,2024-08-02,ME_GOLD
1903552,GBR,SWMM4X200MFR,SWM,2024-07-30,ME_GOLD
1904430,GBR,SHOMTRM,SHO,2024-07-30,ME_GOLD
1901074,GBR,ROWWSCULL4,ROW,2024-07-31,ME_GOLD
1924429,GBR,ATHW800M,ATH,2024-08-05,ME_GOLD
1979168,GBR,EQUOJUMPTEAM,EQU,2024-08-02,ME_GOLD
1957082,GBR,CTRWSPRTEAM3,CTR,2024-08-05,ME_GOLD
1970917,GBR,EQUOEVENTEAM,EQU,2024-07-29,ME_GOLD
1903602,GBR,SWMM4X200MFR,SWM,2024-07-30,ME_GOLD
1904745,GBR,GTRW1TRA,GTR,2024-08-02,ME_GOLD
1912546,GBR,MTBMXCTRY,MTB,2024-07-29,ME_GOLD
1544218,GBR,CLBMBLCOMB,CLB,2024-08-09,ME_GOLD
1901089,GBR,ROWMCOXED8,ROW,2024-08-03,ME_GOLD
1901091,GBR,ROWWSCULL4,ROW,2024-07-31,ME_GOLD
1548817,GEO,JUDM90KG,JUD,2024-07-31,ME_GOLD
1554885,GEO,WREMFS125KG,WRE,2024-08-10,ME_GOLD
1551443,GEO,WLFMO102KG,WLF,2024-08-10,ME_GOLD
1898807,GER,BK3WTEAM3,BK3,2024-08-05,ME_GOLD
1898816,GER,BK3WTEAM3,BK3,2024-08-05,ME_GOLD
1558780,GER,TRIXTEAM4,TRI,2024-08-05,ME_GOLD
1914921,GER,EQUOEVENINDV,EQU,2024-07-29,ME_GOLD
1914912,GER,EQUOJUMPINDV,EQU,2024-08-06,ME_GOLD
1913737,GER,CSPMK4-500M,CSP,2024-08-08,ME_GOLD
1558773,GER,TRIXTEAM4,TRI,2024-08-05,ME_GOLD
1558775,GER,TRIXTEAM4,TRI,2024-08-05,ME_GOLD
1907192,GER,SWMM400MFR,SWM,2024-07-27,ME_GOLD
1898870,GER,BK3WTEAM3,BK3,2024-08-05,ME_GOLD
1920183,GER,ATHWSHOTPUT,ATH,2024-08-09,ME_GOLD
1898835,GER,BK3WTEAM3,BK3,2024-08-05,ME_GOLD
1913740,GER,CSPMK4-500M,CSP,2024-08-08,ME_GOLD
1558784,GER,TRIXTEAM4,TRI,2024-08-05,ME_GOLD
1896230,GER,GRYW1AA,GRY,2024-08-09,ME_GOLD
1914936,GER,EQUODRESTEAM,EQU,2024-08-03,ME_GOLD
1906515,GER,ROWMSCULL1,ROW,2024-08-03,ME_GOLD
1961246,GRE,ATHMLONGJUMP,ATH,2024-08-06,ME_GOLD
1958899,GUA,SHOWTRW,SHO,2024-07-31,ME_GOLD
1963245,HKG,FENMFOIL,FEN,2024-07-29,ME_GOLD
1963262,HKG,FENWEPEE,FEN,2024-07-27,ME_GOLD
1946278,HUN,FENMTEAMEPEE,FEN,2024-08-02,ME_GOLD
1936619,HUN,MPNWINDIVID,MPN,2024-08-11,ME_GOLD
1946370,HUN,FENMTEAMEPEE,FEN,2024-08-02,ME_GOLD
1904977,HUN,SWMM200MBA,SWM,2024-08-01,ME_GOLD
1572318,HUN,TKWW67KG,TKW,2024-08-09,ME_GOLD
1946379,HUN,FENMTEAMEPEE,FEN,2024-08-02,ME_GOLD
1909030,HUN,OWSM10KM,OWS,2024-08-09,ME_GOLD
1946450,HUN,FENMTEAMEPEE,FEN,2024-08-02,ME_GOLD
1941786,INA,WLFM73KG,WLF,2024-08-08,ME_GOLD
1940329,INA,CLBMSPEED,CLB,2024-08-08,ME_GOLD
1544928,IRI,WREMGR67KG,WRE,2024-08-08,ME_GOLD
1536045,IRI,TKWMO80KG,TKW,2024-08-10,ME_GOLD
1544897,IRI,WREMGR97KG,WRE,2024-08-07,ME_GOLD
1555098,IRL,BOXW60KG,BOX,2024-08-06,ME_GOLD
1543322,IRL,ROWMSCULL2-L,ROW,2024-08-02,ME_GOLD
1539986,IRL,GARM1APPH,GAR,2024-08-03,ME_GOLD
1572444,IRL,ROWMSCULL2-L,ROW,2024-08-02,ME_GOLD
1927680,ISR,SALMIQFOIL,SAL,2024-08-03,ME_GOLD
1921743,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1915325,ITA,SHOXSKMT,SHO,2024-08-05,ME_GOLD
1899647,ITA,SALXNACRA17,SAL,2024-08-08,ME_GOLD
1925349,ITA,JUDW78KG,JUD,2024-08-01,ME_GOLD
1921747,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1921740,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1923048,ITA,CTRWMADISON,CTR,2024-08-09,ME_GOLD
1921751,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1550975,ITA,CSLMK1,CSL,2024-08-01,ME_GOLD
1921757,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1921742,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1562409,ITA,TENWDOUBLES,TEN,2024-08-04,ME_GOLD
1921752,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1924585,ITA,FENWTEAMEPEE,FEN,2024-07-30,ME_GOLD
1969716,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1923042,ITA,CTRWMADISON,CTR,2024-08-09,ME_GOLD
1921753,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1899653,ITA,SALWIQFOIL,SAL,2024-08-03,ME_GOLD
1925633,ITA,SWMM100MBR,SWM,2024-07-28,ME_GOLD
1924586,ITA,FENWTEAMEPEE,FEN,2024-07-30,ME_GOLD
1921749,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1921738,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1910330,ITA,TENWDOUBLES,TEN,2024-08-04,ME_GOLD
1924588,ITA,FENWTEAMEPEE,FEN,2024-07-30,ME_GOLD
1915333,ITA,SHOXSKMT,SHO,2024-08-05,ME_GOLD
1924587,ITA,FENWTEAMEPEE,FEN,2024-07-30,ME_GOLD
1921761,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1921746,ITA,VVOWTEAM6,VVO,2024-08-11,ME_GOLD
1899650,ITA,SALXNACRA17,SAL,2024-08-08,ME_GOLD
1912322,JAM,ATHMDISCUS,ATH,2024-08-07,ME_GOLD
1953038,JPN,BKGWINDIVID,BKG,2024-08-09,ME_GOLD
1939711,JPN,WREWFS53KG,WRE,2024-08-08,ME_GOLD
1939713,JPN,WREMGR60KG,WRE,2024-08-06,ME_GOLD
1919492,JPN,GARMTEAM,GAR,2024-07-29,ME_GOLD
1939714,JPN,WREMFS57KG,WRE,2024-08-09,ME_GOLD
1902081,JPN,SKBMSTREET,SKB,2024-07-29,ME_GOLD
1896532,JPN,FENMTEAMFOIL,FEN,2024-08-04,ME_GOLD
1939701,JPN,WREWFS76KG,WRE,2024-08-11,ME_GOLD
1919491,JPN,GARMTEAM,GAR,2024-07-29,ME_GOLD
1919914,JPN,ATHWJAVELIN,ATH,2024-08-10,ME_GOLD
1939700,JPN,WREMFS65KG,WRE,2024-08-11,ME_GOLD
1939692,JPN,WREMGR77KG,WRE,2024-08-07,ME_GOLD
1896550,JPN,FENMTEAMFOIL,FEN,2024-08-04,ME_GOLD
